Type,Title,Last Visited,Host
Pull Request,fix: migrate Vite build minifier from esbuild to oxc,2026-03-17T13:32:52Z,github.com
Pull Request,fix: migrate Vite minifier from esbuild to oxc for Vite 8 compatibility,2026-03-18T10:26:03Z,github.com
Pull Request,fix(ci): repair broken SonarCloud workflow and Vite 8 build,2026-03-18T10:53:20Z,github.com
Pull Request,ci: fix Codacy Security Scan hanging indefinitely and fix Vite 8 build failure,2026-03-17T13:49:03Z,github.com
Pull Request,"Daily PR Review Summary - March 17, 2026",2026-03-17T10:44:54Z,github.com
Pull Request,chore(deps-dev): bump the development-dependencies group across 1 directory with 2 updates,2026-03-17T11:28:41Z,github.com
Pull Request,fix: upgrade vite to 8.x to unblock @vitejs/plugin-react 6.0.1,2026-03-17T11:58:37Z,github.com
Pull Request,Daily PR Review Summary - 2026-03-16,2026-03-16T10:44:54Z,github.com
Pull Request,ci: bump softprops/action-gh-release from 2.5.0 to 2.6.1,2026-03-17T04:05:41Z,github.com
Pull Request,ci: bump actions/setup-node from 6.2.0 to 6.3.0,2026-03-16T14:26:33Z,github.com
Commit,Merge pull request #626 from shazzar00ni/dependabot/npm_and_yarn/flatted-3.4.2,2026-03-22T12:40:51Z,github.com
Commit,chore(deps-dev): bump flatted from 3.4.1 to 3.4.2,2026-03-21T20:25:55Z,github.com
Commit,Merge pull request #589 from shazzar00ni/dependabot/npm_and_yarn/vitest-4.1.0,2026-03-17T04:59:24Z,github.com
Commit,chore(deps-dev): bump vitest from 4.0.18 to 4.1.0,2026-03-17T04:58:45Z,github.com
Commit,Merge pull request #590 from shazzar00ni/dependabot/npm_and_yarn/vercel/analytics-2.0.1,2026-03-17T04:58:16Z,github.com
Commit,Merge pull request #591 from shazzar00ni/dependabot/npm_and_yarn/vite-8.0.0,2026-03-17T04:57:50Z,github.com
Commit,chore(deps-dev): bump vite from 7.3.1 to 8.0.0,2026-03-17T04:57:28Z,github.com
Commit,Merge pull request #594 from shazzar00ni/dependabot/npm_and_yarn/vitest/coverage-v8-4.1.0,2026-03-17T04:56:09Z,github.com
Commit,Merge pull request #592 from shazzar00ni/dependabot/npm_and_yarn/jsdom-29.0.0,2026-03-17T04:55:31Z,github.com
Commit,Merge pull request #595 from shazzar00ni/dependabot/npm_and_yarn/netlify/functions-5.1.3,2026-03-17T04:20:39Z,github.com
Commit,Merge pull request #599 from shazzar00ni/dependabot/github_actions/softprops/action-gh-release-2.6.1,2026-03-17T04:05:39Z,github.com
Commit,Merge pull request #597 from shazzar00ni/dependabot/github_actions/github/codeql-action-4.33.0,2026-03-17T04:04:42Z,github.com
Commit,Merge branch 'main' into dependabot/github_actions/github/codeql-action-4.33.0,2026-03-17T04:04:32Z,github.com
Commit,Merge pull request #596 from shazzar00ni/dependabot/github_actions/actions/download-artifact-8.0.1,2026-03-17T04:03:13Z,github.com
Commit,Merge pull request #598 from shazzar00ni/dependabot/github_actions/actions/setup-node-6.3.0,2026-03-16T14:26:30Z,github.com
Commit,ci: bump softprops/action-gh-release from 2.5.0 to 2.6.1,2026-03-16T09:30:48Z,github.com
Commit,ci: bump actions/setup-node from 6.2.0 to 6.3.0,2026-03-16T09:30:45Z,github.com
Commit,ci: bump github/codeql-action from 4.32.6 to 4.33.0,2026-03-16T09:30:33Z,github.com
Commit,ci: bump actions/download-artifact from 8.0.0 to 8.0.1,2026-03-16T09:30:11Z,github.com
Commit,chore(deps-dev): bump @netlify/functions from 5.1.2 to 5.1.3,2026-03-16T09:29:00Z,github.com
Commit,chore(deps-dev): bump @vitest/coverage-v8 from 4.0.18 to 4.1.0,2026-03-16T09:28:51Z,github.com
Commit,chore(deps-dev): bump jsdom from 28.1.0 to 29.0.0,2026-03-16T09:28:35Z,github.com
Commit,chore(deps): bump @vercel/analytics from 1.6.1 to 2.0.1,2026-03-16T09:28:08Z,github.com
Commit,Weekly Paperlyte activity report,2026-03-16T00:21:35Z,github.com
